4417;4;STOP;2024-02-26 05:22:18.0000000;2024-02-26 05:32:15.0000000;21;14;2;189
4417;4;STOP;2024-02-26 05:22:18.0000000;2024-02-26 05:32:15.0000000;21;52;2;1306
4417;4;STOP;2024-02-26 05:22:18.0000000;2024-02-26 05:32:15.0000000;21;85;2;1493
3274;3;STOP;2024-02-21 17:31:07.0000000;2024-02-21 17:35:51.0000000;22;2;1;833
3274;3;STOP;2024-02-21 17:31:07.0000000;2024-02-21 17:35:51.0000000;22;35;3;1454
3274;3;STOP;2024-02-21 17:31:07.0000000;2024-02-21 17:35:51.0000000;22;40;1;641
3274;3;STOP;2024-02-21 17:31:07.0000000;2024-02-21 17:35:51.0000000;22;46;3;344
3274;3;STOP;2024-02-21 17:31:07.0000000;2024-02-21 17:35:51.0000000;22;89;1;1478
2141;1;STOP;2024-02-17 07:34:25.0000000;2024-02-17 07:35:41.0000000;23;13;3;486
2141;1;STOP;2024-02-17 07:34:25.0000000;2024-02-17 07:35:41.0000000;23;37;1;1218
2141;1;STOP;2024-02-17 07:34:25.0000000;2024-02-17 07:35:41.0000000;23;48;2;256
2141;1;STOP;2024-02-17 07:34:25.0000000;2024-02-17 07:35:41.0000000;23;71;1;1378
2141;1;STOP;2024-02-17 07:34:25.0000000;2024-02-17 07:35:41.0000000;23;83;1;851
3262;4;STOP;2024-02-23 02:57:35.0000000;2024-02-23 03:04:22.0000000;24;9;2;237
3262;4;STOP;2024-02-23 02:57:35.0000000;2024-02-23 03:04:22.0000000;24;24;3;1078
3262;4;STOP;2024-02-23 02:57:35.0000000;2024-02-23 03:04:22.0000000;24;34;3;1850
3262;4;STOP;2024-02-23 02:57:35.0000000;2024-02-23 03:04:22.0000000;24;85;3;1493
1738;4;STOP;2024-02-07 05:06:01.0000000;2024-02-07 05:08:45.0000000;25;86;1;670
3982;3;STOP;2024-02-20 14:34:45.0000000;2024-02-20 14:34:45.0000000;26;42;3;1976
3982;3;STOP;2024-02-20 14:34:45.0000000;2024-02-20 14:34:45.0000000;26;71;1;1378
65;1;STOP;2024-02-01 20:47:52.0000000;2024-02-01 20:48:59.0000000;27;23;3;546
65;1;STOP;2024-02-01 20:47:52.0000000;2024-02-01 20:48:59.0000000;27;57;3;1753
65;1;STOP;2024-02-01 20:47:52.0000000;2024-02-01 20:48:59.0000000;27;92;2;245
4089;1;STOP;2024-02-13 06:15:39.0000000;2024-02-13 06:16:30.0000000;28;91;2;1428
4222;3;STOP;2024-02-26 18:13:55.0000000;2024-02-26 18:18:46.0000000;29;2;1;833
4222;3;STOP;2024-02-26 18:13:55.0000000;2024-02-26 18:18:46.0000000;29;52;2;1306
4222;3;STOP;2024-02-26 18:13:55.0000000;2024-02-26 18:18:46.0000000;29;69;1;1020
4222;3;STOP;2024-02-26 18:13:55.0000000;2024-02-26 18:18:46.0000000;29;87;3;982
4222;3;STOP;2024-02-26 18:13:55.0000000;2024-02-26 18:18:46.0000000;29;99;1;1557
1728;3;STOP;2024-02-26 21:09:49.0000000;2024-02-26 21:16:29.0000000;30;30;3;818
1728;3;STOP;2024-02-26 21:09:49.0000000;2024-02-26 21:16:29.0000000;30;45;3;567
1728;3;STOP;2024-02-26 21:09:49.0000000;2024-02-26 21:16:29.0000000;30;66;1;703
1728;3;STOP;2024-02-26 21:09:49.0000000;2024-02-26 21:16:29.0000000;30;74;3;1184
1728;3;STOP;2024-02-26 21:09:49.0000000;2024-02-26 21:16:29.0000000;30;89;2;1478
4959;3;STOP;2024-02-09 08:55:52.0000000;2024-02-09 08:59:03.0000000;31;9;3;237
4959;3;STOP;2024-02-09 08:55:52.0000000;2024-02-09 08:59:03.0000000;31;54;2;140
3153;1;STOP;2024-02-15 09:14:18.0000000;2024-02-15 09:15:26.0000000;32;11;3;338
3153;1;STOP;2024-02-15 09:14:18.0000000;2024-02-15 09:15:26.0000000;32;27;2;296
3153;1;STOP;2024-02-15 09:14:18.0000000;2024-02-15 09:15:26.0000000;32;30;1;818
3153;1;STOP;2024-02-15 09:14:18.0000000;2024-02-15 09:15:26.0000000;32;73;1;1359
3186;4;STOP;2024-02-21 17:54:01.0000000;2024-02-21 17:59:01.0000000;33;64;3;1956
637;3;STOP;2024-02-17 14:26:13.0000000;2024-02-17 14:27:54.0000000;34;4;2;610
481;4;STOP;2024-02-26 14:03:57.0000000;2024-02-26 14:06:56.0000000;35;87;2;982
1538;4;STOP;2024-02-18 14:26:54.0000000;2024-02-18 14:31:54.0000000;36;17;3;1612
1538;4;STOP;2024-02-18 14:26:54.0000000;2024-02-18 14:31:54.0000000;36;58;3;1220
1538;4;STOP;2024-02-18 14:26:54.0000000;2024-02-18 14:31:54.0000000;36;73;1;1359
1538;4;STOP;2024-02-18 14:26:54.0000000;2024-02-18 14:31:54.0000000;36;96;2;464
2660;3;STOP;2024-02-09 03:26:57.0000000;2024-02-09 03:29:31.0000000;37;8;1;1497
2660;3;STOP;2024-02-09 03:26:57.0000000;2024-02-09 03:29:31.0000000;37;15;2;764
2660;3;STOP;2024-02-09 03:26:57.0000000;2024-02-09 03:29:31.0000000;37;90;1;1654
764;1;STOP;2024-02-20 02:11:13.0000000;2024-02-20 02:13:47.0000000;38;28;3;1789
764;1;STOP;2024-02-20 02:11:13.0000000;2024-02-20 02:13:47.0000000;38;45;2;567
764;1;STOP;2024-02-20 02:11:13.0000000;2024-02-20 02:13:47.0000000;38;63;2;903
764;1;STOP;2024-02-20 02:11:13.0000000;2024-02-20 02:13:47.0000000;38;88;3;1223
614;4;STOP;2024-02-21 19:04:14.0000000;2024-02-21 19:09:40.0000000;39;18;2;1997
614;4;STOP;2024-02-21 19:04:14.0000000;2024-02-21 19:09:40.0000000;39;59;1;1779
614;4;STOP;2024-02-21 19:04:14.0000000;2024-02-21 19:09:40.0000000;39;75;1;397
614;4;STOP;2024-02-21 19:04:14.0000000;2024-02-21 19:09:40.0000000;39;86;3;670
4387;2;STOP;2024-02-24 17:38:53.0000000;2024-02-24 17:41:00.0000000;40;64;3;1956
2029;3;STOP;2024-02-02 17:14:51.0000000;2024-02-02 17:18:09.0000000;41;9;1;237
2029;3;STOP;2024-02-02 17:14:51.0000000;2024-02-02 17:18:09.0000000;41;12;3;1447
2029;3;STOP;2024-02-02 17:14:51.0000000;2024-02-02 17:18:09.0000000;41;45;2;567
2029;3;STOP;2024-02-02 17:14:51.0000000;2024-02-02 17:18:09.0000000;41;92;3;245
813;4;STOP;2024-02-28 08:56:16.0000000;2024-02-28 09:04:24.0000000;42;13;3;486
813;4;STOP;2024-02-28 08:56:16.0000000;2024-02-28 09:04:24.0000000;42;16;2;750
813;4;STOP;2024-02-28 08:56:16.0000000;2024-02-28 09:04:24.0000000;42;26;1;1872
813;4;STOP;2024-02-28 08:56:16.0000000;2024-02-28 09:04:24.0000000;42;29;1;906
2291;3;STOP;2024-02-16 16:47:09.0000000;2024-02-16 16:49:02.0000000;43;66;3;703
154;4;STOP;2024-02-19 08:20:38.0000000;2024-02-19 08:24:26.0000000;44;3;3;1120
154;4;STOP;2024-02-19 08:20:38.0000000;2024-02-19 08:24:26.0000000;44;66;1;703
228;2;STOP;2024-02-22 15:02:35.0000000;2024-02-22 15:03:52.0000000;45;38;1;653
228;2;STOP;2024-02-22 15:02:35.0000000;2024-02-22 15:03:52.0000000;45;75;2;397
4337;2;STOP;2024-02-06 04:40:20.0000000;2024-02-06 04:44:46.0000000;46;4;2;610
4337;2;STOP;2024-02-06 04:40:20.0000000;2024-02-06 04:44:46.0000000;46;29;1;906
4337;2;STOP;2024-02-06 04:40:20.0000000;2024-02-06 04:44:46.0000000;46;44;3;1490
4337;2;STOP;2024-02-06 04:40:20.0000000;2024-02-06 04:44:46.0000000;46;66;1;703
4337;2;STOP;2024-02-06 04:40:20.0000000;2024-02-06 04:44:46.0000000;46;84;2;1675
3998;3;STOP;2024-02-09 03:45:18.0000000;2024-02-09 03:48:37.0000000;47;8;2;1497
3998;3;STOP;2024-02-09 03:45:18.0000000;2024-02-09 03:48:37.0000000;47;17;1;1612
3998;3;STOP;2024-02-09 03:45:18.0000000;2024-02-09 03:48:37.0000000;47;33;2;1526
71;1;STOP;2024-02-11 07:59:17.0000000;2024-02-11 07:59:17.0000000;48;7;3;1949
2822;1;STOP;2024-02-17 17:12:35.0000000;2024-02-17 17:13:12.0000000;49;10;2;860
738;4;STOP;2024-02-27 08:12:46.0000000;2024-02-27 08:17:25.0000000;50;41;3;1990
738;4;STOP;2024-02-27 08:12:46.0000000;2024-02-27 08:17:25.0000000;50;49;3;728
1555;1;STOP;2024-02-26 21:58:48.0000000;2024-02-26 21:59:59.0000000;51;31;2;1044
3032;4;STOP;2024-02-04 20:34:08.0000000;2024-02-04 20:39:06.0000000;52;11;2;338
3032;4;STOP;2024-02-04 20:34:08.0000000;2024-02-04 20:39:06.0000000;52;20;2;1974
3032;4;STOP;2024-02-04 20:34:08.0000000;2024-02-04 20:39:06.0000000;52;28;1;1789
3032;4;STOP;2024-02-04 20:34:08.0000000;2024-02-04 20:39:06.0000000;52;55;3;1734
3032;4;STOP;2024-02-04 20:34:08.0000000;2024-02-04 20:39:06.0000000;52;86;3;670
3651;1;STOP;2024-02-22 06:50:55.0000000;2024-02-22 06:52:13.0000000;53;35;3;1454
3651;1;STOP;2024-02-22 06:50:55.0000000;2024-02-22 06:52:13.0000000;53;56;2;318
3651;1;STOP;2024-02-22 06:50:55.0000000;2024-02-22 06:52:13.0000000;53;69;2;1020
3651;1;STOP;2024-02-22 06:50:55.0000000;2024-02-22 06:52:13.0000000;53;83;1;851
3651;1;STOP;2024-02-22 06:50:55.0000000;2024-02-22 06:52:13.0000000;53;87;2;982
855;3;STOP;2024-02-08 18:20:31.0000000;2024-02-08 18:22:28.0000000;54;93;2;1076
2575;1;STOP;2024-02-05 15:29:46.0000000;2024-02-05 15:31:10.0000000;55;8;2;1497
2575;1;STOP;2024-02-05 15:29:46.0000000;2024-02-05 15:31:10.0000000;55;50;3;497
2575;1;STOP;2024-02-05 15:29:46.0000000;2024-02-05 15:31:10.0000000;55;62;1;429
377;3;STOP;2024-02-03 04:01:06.0000000;2024-02-03 04:03:35.0000000;56;27;1;296
377;3;STOP;2024-02-03 04:01:06.0000000;2024-02-03 04:03:35.0000000;56;59;3;1779
3482;3;STOP;2024-02-28 15:17:15.0000000;2024-02-28 15:20:05.0000000;57;3;3;1120
3482;3;STOP;2024-02-28 15:17:15.0000000;2024-02-28 15:20:05.0000000;57;22;1;407
3482;3;STOP;2024-02-28 15:17:15.0000000;2024-02-28 15:20:05.0000000;57;23;2;546
3482;3;STOP;2024-02-28 15:17:15.0000000;2024-02-28 15:20:05.0000000;57;41;1;1990
3482;3;STOP;2024-02-28 15:17:15.0000000;2024-02-28 15:20:05.0000000;57;73;1;1359
1595;1;STOP;2024-02-27 14:51:59.0000000;2024-02-27 14:53:03.0000000;58;37;1;1218
1595;1;STOP;2024-02-27 14:51:59.0000000;2024-02-27 14:53:03.0000000;58;67;3;628
1595;1;STOP;2024-02-27 14:51:59.0000000;2024-02-27 14:53:03.0000000;58;73;3;1359
1595;1;STOP;2024-02-27 14:51:59.0000000;2024-02-27 14:53:03.0000000;58;99;2;1557
4287;2;STOP;2024-02-26 14:34:04.0000000;2024-02-26 14:36:29.0000000;59;27;2;296
4287;2;STOP;2024-02-26 14:34:04.0000000;2024-02-26 14:36:29.0000000;59;50;3;497
4287;2;STOP;2024-02-26 14:34:04.0000000;2024-02-26 14:36:29.0000000;59;66;2;703
4287;2;STOP;2024-02-26 14:34:04.0000000;2024-02-26 14:36:29.0000000;59;82;2;1776
4287;2;STOP;2024-02-26 14:34:04.0000000;2024-02-26 14:36:29.0000000;59;93;2;1076
4191;1;STOP;2024-02-07 20:05:25.0000000;2024-02-08 00:06:20.0000000;60;15;2;764
4191;1;STOP;2024-02-07 20:05:25.0000000;2024-02-08 00:06:20.0000000;60;59;2;1779
4191;1;STOP;2024-02-07 20:05:25.0000000;2024-02-08 00:06:20.0000000;60;71;3;1378
723;2;STOP;2024-02-07 20:24:56.0000000;2024-02-07 20:27:25.0000000;61;40;2;641
723;2;STOP;2024-02-07 20:24:56.0000000;2024-02-07 20:27:25.0000000;61;78;2;257
1243;3;STOP;2024-02-14 06:16:57.0000000;2024-02-14 06:19:59.0000000;62;3;3;1120
1243;3;STOP;2024-02-14 06:16:57.0000000;2024-02-14 06:19:59.0000000;62;58;2;1220
1243;3;STOP;2024-02-14 06:16:57.0000000;2024-02-14 06:19:59.0000000;62;61;1;943
4846;4;STOP;2024-02-23 19:01:25.0000000;2024-02-23 19:01:25.0000000;63;8;1;1497
4846;4;STOP;2024-02-23 19:01:25.0000000;2024-02-23 19:01:25.0000000;63;23;3;546
4846;4;STOP;2024-02-23 19:01:25.0000000;2024-02-23 19:01:25.0000000;63;67;2;628
2807;1;STOP;2024-02-01 03:34:49.0000000;2024-02-01 03:35:35.0000000;64;32;2;1754
2921;3;STOP;2024-02-18 20:26:22.0000000;2024-02-18 20:29:40.0000000;65;4;2;610
2921;3;STOP;2024-02-18 20:26:22.0000000;2024-02-18 20:29:40.0000000;65;7;3;1949
2921;3;STOP;2024-02-18 20:26:22.0000000;2024-02-18 20:29:40.0000000;65;20;1;1974
2921;3;STOP;2024-02-18 20:26:22.0000000;2024-02-18 20:29:40.0000000;65;53;1;396
86;4;STOP;2024-02-28 21:22:51.0000000;2024-02-28 21:27:47.0000000;66;3;1;1120
86;4;STOP;2024-02-28 21:22:51.0000000;2024-02-28 21:27:47.0000000;66;15;1;764
86;4;STOP;2024-02-28 21:22:51.0000000;2024-02-28 21:27:47.0000000;66;41;2;1990
86;4;STOP;2024-02-28 21:22:51.0000000;2024-02-28 21:27:47.0000000;66;77;1;968
4310;2;STOP;2024-02-14 15:15:30.0000000;2024-02-14 15:16:47.0000000;67;37;3;1218
2873;2;STOP;2024-02-01 21:07:39.0000000;2024-02-01 21:10:22.0000000;68;7;2;1949
2873;2;STOP;2024-02-01 21:07:39.0000000;2024-02-01 21:10:22.0000000;68;9;1;237
2873;2;STOP;2024-02-01 21:07:39.0000000;2024-02-01 21:10:22.0000000;68;27;1;296
2873;2;STOP;2024-02-01 21:07:39.0000000;2024-02-01 21:10:22.0000000;68;79;3;1599
3135;2;STOP;2024-02-16 15:15:46.0000000;2024-02-16 15:20:28.0000000;69;7;3;1949
3135;2;STOP;2024-02-16 15:15:46.0000000;2024-02-16 15:20:28.0000000;69;40;3;641
3135;2;STOP;2024-02-16 15:15:46.0000000;2024-02-16 15:20:28.0000000;69;43;3;923
3135;2;STOP;2024-02-16 15:15:46.0000000;2024-02-16 15:20:28.0000000;69;50;3;497
3135;2;STOP;2024-02-16 15:15:46.0000000;2024-02-16 15:20:28.0000000;69;75;2;397
4255;2;STOP;2024-02-03 14:49:57.0000000;2024-02-03 14:51:31.0000000;70;54;1;140
4255;2;STOP;2024-02-03 14:49:57.0000000;2024-02-03 14:51:31.0000000;70;80;3;414
530;2;STOP;2024-02-14 02:20:41.0000000;2024-02-14 02:22:58.0000000;71;41;2;1990
530;2;STOP;2024-02-14 02:20:41.0000000;2024-02-14 02:22:58.0000000;71;49;2;728
530;2;STOP;2024-02-14 02:20:41.0000000;2024-02-14 02:22:58.0000000;71;58;1;1220
530;2;STOP;2024-02-14 02:20:41.0000000;2024-02-14 02:22:58.0000000;71;91;1;1428
530;2;STOP;2024-02-14 02:20:41.0000000;2024-02-14 02:22:58.0000000;71;96;1;464
4544;3;STOP;2024-02-14 17:01:38.0000000;2024-02-14 17:05:47.0000000;72;18;1;1997
4544;3;STOP;2024-02-14 17:01:38.0000000;2024-02-14 17:05:47.0000000;72;38;3;653
4544;3;STOP;2024-02-14 17:01:38.0000000;2024-02-14 17:05:47.0000000;72;39;1;1743
4544;3;STOP;2024-02-14 17:01:38.0000000;2024-02-14 17:05:47.0000000;72;64;1;1956
1736;3;STOP;2024-02-27 19:10:09.0000000;2024-02-27 19:12:50.0000000;73;25;2;1963
1736;3;STOP;2024-02-27 19:10:09.0000000;2024-02-27 19:12:50.0000000;73;42;3;1976
834;1;STOP;2024-02-16 09:13:38.0000000;2024-02-16 09:14:37.0000000;74;23;1;546
834;1;STOP;2024-02-16 09:13:38.0000000;2024-02-16 09:14:37.0000000;74;25;2;1963
1038;2;STOP;2024-02-08 06:54:50.0000000;2024-02-08 06:56:30.0000000;75;24;1;1078
1038;2;STOP;2024-02-08 06:54:50.0000000;2024-02-08 06:56:30.0000000;75;79;1;1599
1038;2;STOP;2024-02-08 06:54:50.0000000;2024-02-08 06:56:30.0000000;75;85;1;1493
1162;4;STOP;2024-02-04 02:16:24.0000000;2024-02-04 02:21:58.0000000;76;27;3;296
1162;4;STOP;2024-02-04 02:16:24.0000000;2024-02-04 02:21:58.0000000;76;36;3;273
1162;4;STOP;2024-02-04 02:16:24.0000000;2024-02-04 02:21:58.0000000;76;55;2;1734
1162;4;STOP;2024-02-04 02:16:24.0000000;2024-02-04 02:21:58.0000000;76;79;1;1599
1162;4;STOP;2024-02-04 02:16:24.0000000;2024-02-04 02:21:58.0000000;76;85;1;1493
889;2;STOP;2024-02-14 02:01:14.0000000;2024-02-14 02:01:14.0000000;77;28;2;1789
889;2;STOP;2024-02-14 02:01:14.0000000;2024-02-14 02:01:14.0000000;77;42;1;1976
889;2;STOP;2024-02-14 02:01:14.0000000;2024-02-14 02:01:14.0000000;77;70;3;1066
889;2;STOP;2024-02-14 02:01:14.0000000;2024-02-14 02:01:14.0000000;77;94;3;1168
407;2;STOP;2024-02-06 19:51:33.0000000;2024-02-06 19:52:59.0000000;78;9;1;237
407;2;STOP;2024-02-06 19:51:33.0000000;2024-02-06 19:52:59.0000000;78;36;1;273
407;2;STOP;2024-02-06 19:51:33.0000000;2024-02-06 19:52:59.0000000;78;95;2;1491
2775;3;STOP;2024-02-05 05:30:27.0000000;2024-02-05 09:32:55.0000000;79;10;2;860
2775;3;STOP;2024-02-05 05:30:27.0000000;2024-02-05 09:32:55.0000000;79;41;1;1990
606;2;STOP;2024-02-26 16:27:09.0000000;2024-02-26 16:31:02.0000000;80;25;3;1963
606;2;STOP;2024-02-26 16:27:09.0000000;2024-02-26 16:31:02.0000000;80;71;1;1378
606;2;STOP;2024-02-26 16:27:09.0000000;2024-02-26 16:31:02.0000000;80;77;3;968
606;2;STOP;2024-02-26 16:27:09.0000000;2024-02-26 16:31:02.0000000;80;97;3;761
2912;4;STOP;2024-02-19 20:54:51.0000000;2024-02-19 20:58:23.0000000;81;10;2;860
2912;4;STOP;2024-02-19 20:54:51.0000000;2024-02-19 20:58:23.0000000;81;20;1;1974
2912;4;STOP;2024-02-19 20:54:51.0000000;2024-02-19 20:58:23.0000000;81;37;1;1218
2912;4;STOP;2024-02-19 20:54:51.0000000;2024-02-19 20:58:23.0000000;81;54;1;140
2912;4;STOP;2024-02-19 20:54:51.0000000;2024-02-19 20:58:23.0000000;81;66;2;703
4411;1;STOP;2024-02-08 08:09:27.0000000;2024-02-08 08:10:38.0000000;82;68;2;1895
2100;1;STOP;2024-02-11 18:41:07.0000000;2024-02-11 18:41:55.0000000;83;5;1;1993
2100;1;STOP;2024-02-11 18:41:07.0000000;2024-02-11 18:41:55.0000000;83;36;2;273
2100;1;STOP;2024-02-11 18:41:07.0000000;2024-02-11 18:41:55.0000000;83;44;2;1490
4448;3;STOP;2024-02-09 09:12:40.0000000;2024-02-09 09:15:57.0000000;84;11;2;338
4448;3;STOP;2024-02-09 09:12:40.0000000;2024-02-09 09:15:57.0000000;84;12;3;1447
2952;1;STOP;2024-02-06 06:08:07.0000000;2024-02-06 06:09:53.0000000;85;36;3;273
2952;1;STOP;2024-02-06 06:08:07.0000000;2024-02-06 06:09:53.0000000;85;44;3;1490
4620;2;STOP;2024-02-22 16:32:48.0000000;2024-02-22 16:34:05.0000000;86;15;1;764
4620;2;STOP;2024-02-22 16:32:48.0000000;2024-02-22 16:34:05.0000000;86;33;1;1526
456;4;STOP;2024-02-13 08:24:07.0000000;2024-02-13 08:29:21.0000000;87;14;2;189
456;4;STOP;2024-02-13 08:24:07.0000000;2024-02-13 08:29:21.0000000;87;21;1;259
456;4;STOP;2024-02-13 08:24:07.0000000;2024-02-13 08:29:21.0000000;87;41;2;1990
456;4;STOP;2024-02-13 08:24:07.0000000;2024-02-13 08:29:21.0000000;87;47;2;310
456;4;STOP;2024-02-13 08:24:07.0000000;2024-02-13 08:29:21.0000000;87;62;2;429
537;1;STOP;2024-02-23 07:21:03.0000000;2024-02-23 07:22:16.0000000;88;21;3;259
